Product_ID,Product_Title, Merchant_ID
700,lg k10 m250n 2017 5.3 4g 2gb 16gb 2800mah black,11
702,lg k10 16gb smartphone black,4
703,lg mobile k10 2017 smartphone 13 46 cm 5 2,2
704,lg k10 2017 black 5.3 16gb 4g unlocked sim free,5
705,lg k10 2017 m250n 13.5 cm 5.3 16 gb 13 mp android 7.0 black,18
706,lg k10 2017 m250n 5.3 single sim 4g 2gb 16gb 2800mah black,14
707,cat s41 dual sim schwarz,2
708,cat s41 dual sim 32gb black,24
713,cat s41 rugged dual sim smartphone 4g 32gb 5 screen 1920 x 1,4
714,caterpillar cat s41 dual sim uk android smartphone black,3
715,cat s41 12.7 cm 5 32 gb 13 mp android 7 black,18
716,cat s41 unlocked,17
717,cat s41,21
718,samsung galaxy xcover 4 16gb black,24
719,samsung g390f galaxy xcover 4 black unlocked,3
722,samsung galaxy xcover 4 sm g390f smartphone 4g lte 16 gb,8
723,samsung mobile galaxy xcover mobile phone in dark silver,31
724,samsung galaxy xcover 4 sm g390f 4.99 single sim 4g 2gb 16gb,14
725,samsung g390f galaxy xcover 4 black handy,13
727,samsung galaxy j3 2017 black 5 16gb 4g unlocked sim free,6
728,samsung galaxy j3 2017 dual sim j330f gold,2
731,samsung galaxy j3 2017 gold 5 16gb 4g unlocked sim free,5
733,sim free samsung j3 2017 16gb mobile phone gold,22
734,lg g6 32gb astro black,24
735,lg g6 32 gb schwarz,2
736,lg lgh870.aitcbk h870 g6 32 gb uk sim free smartphone astro black,3
737,lg g6 smartphone,30
738,g6 5.7in 32gb black android 7.00 in,4
739,lg g6 5.7 4gb ram 32gb 13mp sim free android smartphone red,8
740,lg mobile g6smartphone 14.5 cm 5.7inch qhd plus full vision screen 32 gb storage android 7.0 black,17
741,5.7 quad hd 1440x2880 18 9 564 ppi qualcomm snapdragon 821 2,18
742,lg g7 thinq 64gb aurora black,24
743,lg g7 thinq lmg710em 6.1 4g 4gb 64gb 3000mah black,11
744,lg g7 thinq,21
745,sim free lg g7 thinq 64gb mobile phone black,22
752,doro 8035 dark blue,4
753,doro mobile phone in blue,31
754,sim free doro 8035 mobile phone blue,22
756,sony xperia xz2 64gb liquid black,24
757,sony xperia xz2 5.7 4g 64gb 3180mah blue,11
758,sony mobile xperia xz2 series mobile phone in deep green blue,31
759,sony xperia xz2,21
760,sim free sony xperia xz2 64gb mobile phone liquid silver,22
761,cat s60 32gb black,24
762,cat s60 dual sim black silver,2
763,cat s60 11.9 cm 4.7 1280 x 720 pixels flat 16 9 1.5 ghz qual,18
768,cat s60 thermal imaging rugged 32gb smartphone,4
770,cat 77333s60outdoor 11.9cm 4.7inches smartphone thermal imaging camera dual sim 13 megapixels 32 gb memory 3gb ram android marshmallow black,3
771,cat s60,21
772,nokia 3310 uk sim free feature phone glossy yellow,17
773,nokia 3310 mobile phone in azure,31
774,nokia 3310 3g sim free feature phone yellow,3
775,sim free nokia 3310 mobile phone blue,22
777,nokia 3310 3g warm red,8
779,nokia 3310 2.4 grey,14
780,nokia nokia 3310 3g charcoal a00028687 ad01,26
782,sony xperia l2 pink,2
783,sony xperia l2 32gb black,24
784,sony xperia l2 5.5 4g 3gb 32gb 3300mah black,11
785,sony xperia l2 32gb mobile phone pink,22
787,new apple iphone xs 64gb space grey sim free,3
788,apple iphone xs 64gb space grey,1
792,iphone xs gold 5.8 64gb 4g unlocked sim free,6
793,iphone xs silver 5.8 64gb 4g unlocked sim free,15
795,apple iphone xs 64 gb gold,7
798,apple xs 64 gb silver ip68,16
799,sim free iphone xs 64gb mobile phone silver,22
802,simfree cat b30 dual sim,4
803,cat b30 black 2 16mb 3g unlocked sim free,15
804,cat b30 5.08 cm 2 176 x 220 pixels tft microsd transflash 1,18
805,cat b30 black,27
811,cat b30 tough phone,21
812,huawei p smart mobile phone in black,31
813,huawei p smart 32 gb uk sim free smartphone blue,17
814,huawei p smart dual sim 32gb android 8.0 uk version sim free smartphone black,3
815,huawei p smart blau,2
816,huawei p smart 32gb black,24
817,sim free huawei p smart 32gb mobile phone black,22
818,huawei p20 lite single sim 4g 64gb black blue smartphones 14.8 cm 5.84 64 gb 16 mp android 8.0 oreo emui 8.0 black blue,3
819,huawei phoneshuawei p20 lite 64gb black,1
820,huawei p20 lite 5.84 4g 4gb 64gb 3000mah black,11
821,huawei p20 lite black,4
822,huawei p20 lite,21
823,sim free huawei p20 lite 64gb mobile phone black,22
825,samsung galaxy j530 2017 2gb 16gb dual sim smartphone black,29
826,samsung galaxy j5 2017 duos blau,2
827,samsung galaxy j5 2017 gold 5.2 16gb 4g unlocked sim free,15
829,samsung galaxy j5 2017 black,4
830,samsung galaxy j5 2017 sm j530f 5.2 4g 2gb 16gb 3000mah gold,14
831,samsung galaxy j5 2017,8
832,sim free samsung galaxy j5 2017 16gb mobile phone black,22
833,apple iphone 8 256 gb red,2
834,apple iphone 8 plus 5.5 single sim 4g 256gb red,14
835,sim free iphone 8 256gb special edition mobile phone red,22
838,doro 6050 champagne white,4
839,doro 6050 2.8 111g champagne white entry level phone,14
840,doro mobile phone in champagne,31
842,doro 6050 easy to use 2g uk sim free mobile phone champagne/white,17
843,doro 6050 champagner wei,2
844,doro phone 6050phone case 32mb gold/white,3
845,doro 6050 graphite white,24
846,doro 6050 2.8zoll 111g graphit wei gsm 2.8 320x240 bluetooth 3.0 3mp fm radio 380428,36
847,doro 6050,21
848,nokia 216 mobile phone in blue,31
850,nokia 216 6.1 cm 2.4 240 x 320 pixels lcd microsd transflash,18
851,nokia 216 2.4 82.6g black feature phone,14
852,nokia 216 sim free feature phone grey,3
853,nokia nokia 216 grey a00028037 ad01,26
854,nokia 216,21
855,51092csa honor 9 lite blue,4
856,huawei honor 9 lite 3gb ram 32gb rom dual sim glacier grey,29
857,honor 9 lite saphire blue,2
858,honor 9 mobile phone in blue,31
859,honor 9 lite dual sim 32 gb storage 13 mp dual camera and 5.65 inch full view display uk official device blue,3
860,honor 9 lite smartphone sapphire blue,13
861,honor 9 lite,21
862,sim free honor 9 lite 32 gb mobile phone blue,22
863,huawei p20 pro single sim 4g 128gb blue smartphones 15.5 cm 6.1 128 gb 40 mp android 8.1 blue,3
864,huawei p20 pro 128 gb 6.1 inch fhd fullview android 8.1 sim free smartphone with veho headphones single sim uk version black,17
866,huawei p20 pro 5.84 fullhd 40mp 4gb 128gb android black,8
867,sim free huawei p20 pro 128gb mobile phone twilight,22
870,iphone 5s 16gb sim free factory unlocked silver,3
871,apple iphone 5s 16gb silver with headset usb cable eu adapter me433 eu xep01,26
872,sony xperia xz premium 64 gb 5.5 inch uk sim free smartphone black,3
873,sony xperia xz premium black,2
874,xperia xz premium black,4
875,sony xperia xz premium smartphone black,13
876,sony xperia xz premium,21
877,sim free sony xperia xz premium mobile phone black,22
878,lg q6 1.4ghz octa core 5.5 32gb 13mp android smartphone,8
882,lg q6 32gb black,2
884,lg q6 astro black,4
885,lg q6,21
886,sim free lg q6 mobile phone black,22
887,doro 6530 with charging cradle black/white,5
889,doro phoneeasy 6530 7.11 cm 2.8 320 x 240 pixels microsd trans,18
891,doro phoneeasy 6530 2.8 108g black white entry level phone,14
892,doro doro 6530 mobile phone in black,31
893,doro mobile 6030 graphite/white 2.4in 16mb vga camera in 6860,26
894,doro 6530,21
895,apple mt9j2b/a iphone xs 256gb 5.8 12mp sim free smartphone in silver,3
897,apple iphone xs 256 gb gold,2
900,iphone xs silver 6.5 256gb 4g unlocked sim free,4
901,apple iphone xs 256 gb space grey,7
905,apple iphone xs 256gb smartphone gold,13
906,apple iphone xs 14.7 cm 5.8 256 gb dual sim 4g silver,14
907,sim free iphone xs 256gb mobile phone space grey,22
908,samsung galaxy note 9 single sim 128 gb 6.4 inch android 8.1 oreo uk version sim free smartphone lavender purple,17
909,samsung galaxy note 9 128gb smartphone black,4
910,samsung galaxy note 9 128gb 6.4 ocean blue,8
911,sim free samsung galaxy note 9 128gb mobile phone blue,22
912,nokia 7 plus black copper,2
915,nokia 7 plus 6 4g 4gb 64gb 3800mah black copper,14
916,sim free nokia 7 plus 64gb mobile phone black/copper,22
917,apple iphone 8 plus 64 gb rt,3
918,iphone 8 plus 64gb product red special edition,22
919,apple mrt92b/a 5.5 iphone 8 plus 64gb product red in stock uk spec stock,23
920,motorola g6 play 32 gb blue,7
921,motorola moto g6 play 5.7 inch android 8.0 oreo sim free smartphone with 3gb ram and 32gb storage single sim fine gold,17
922,sim free motorola moto g6 play mobile phone gold,22
923,motorola moto g6 play 5.7 inch android 8.0 oreo sim free smartphone with 3gb ram and 32gb storage single sim deep indigo,3
928,moto g6 play,21
930,nokia 3 white 5 4g 16gb 8mp camera android smartphone,8
931,nokia 3 5 4g 2gb 16gb 2630mah white,14
934,nokia 3 mobile phone in white,31
936,nokia 3 black,4
937,12.7 cm 5 1280 x 720 ips gsm/wcdma/lte mtk 6737 quad core 1.3gh,18
941,doro 8020x 11.4 cm 4.5 8 gb 5 mp android 6 black grey,18
942,doro 8020x 4g black,4
944,doro 8020x,21
946,iphone xs space grey 5.8 512gb 4g unlocked sim free,4
948,apple iphone xs 512gb space grey,8
949,apple iphone xs 512gb smartphone gold,13
950,apple iphone xs 512gb gold unlocked,3
951,sim free iphone xs 512gb mobile phone silver,22
952,apple mt512b/a iphone xs max 64gb 6.5 12mp sim free smartphone in silver,3
954,apple iphone xs max 256 gb silver,2
957,iphone xs max silver 6.5 256gb 4g unlocked sim free,15
959,apple iphone xs max 256 gb gold,7
960,apple iphone xs max 256gb gold,9
962,apple iphone xs max 16.5 cm 6.5 256 gb dual sim 4g silver,14
963,sim free iphone xs max 256gb mobile phone silver,22
964,samsung a600f galaxy a6 2018 black,2
965,samsung galaxy a6 smartphone 14 25 cm 5 6 zoll amoled display 32gb interner speicher und 3gb ram dual sim android 8.0 schwarz german version,3
966,sim free samsung galaxy a6 32gb mobile phone black,22
969,google pixel 2 64gb ohne vertrag just black,2
970,google pixel 2 64 gb clearly white,7
971,google pixel 2 64gb 4gb unlocked smartphone just black,29
972,google pixel 2 64gb clearly white,24
973,google pixel 2 64gb 5 12mp sim free smartphone in just black,3
974,google pixel 2,21
977,mob/asus/zenfone 4 midnight black,4
978,asus zenfone 4 ze554kl 6b105ww 5.5 dual sim 4g 4gb 64gb 3300mah,14
979,asus zenfone 4 ze554kl,21
980,apple iphone xs max 512gb spacegrau unlocked,3
981,apple iphone xs max 512 gb gold,2
986,apple iphone xs max 512 gb silver,7
987,apple iphone xs max 512gb gold,9
988,apple iphone xs max 512gb space grey,8
989,apple iphone xs max 16.5 cm 6.5 512 gb dual sim 4g gold,14
990,sim free iphone xs max 512gb mobile phone silver,22
991,xiaomi mi a2 lite 5 99 zoll smartphone global,2
992,xiaomi mi a2 lite 64gb black,24
993,xiaomi 19064 mi a2 lite dual sim 64gb 4gb ram black non uk official version,17
994,xiaomi mi a2 lite dual sim 64gb blue eu,3
995,xiaomi mi a2 lite 14.8 cm 5.84 4 gb 64 gb dual sim 4g black,14
997,samsung galaxy j6 j600f gold android 8.0 32gb smartphone,13
999,samsung galaxy j6 sm j600fn 5.6 single sim 4g 3gb 32gb 3000mah lavender,11
1002,samsung mobile mobile phone in lavender,31
1004,samsung galaxy j6 sm j600fn 5.6 single sim 4g 3gb 32gb 3000mah,14
1005,mob/samsung/j600 j6 2018 lavender,4
1006,samsung galaxy j6 lavender,1
1007,sim free samsung galaxy j6 32gb mobile phone gold,22
1010,iphone 8 plus 256gb product red special edition,22
1011,apple mrta2b/a 5.5 iphone 8 plus 256gb product red in stock uk spec stock,23
1012,sony xperia x graphit schwarz,2
1013,sony xperia x 32gb graphite black,24
1014,sony xperia x 32gb 5 23mp sim free smartphone in black,3
1015,sim free sony xperia x mobile phone black,22
1016,sony xperia x 32gb smartphone graphite black,4
1017,sony xperia x german version sim free smartphone black,17
1024,huawei p20 lite dual sim smartphone blau,13
1025,huawei p20 lite 64gb midnight black,24
1026,huawei p20 pro 128gb dual sim factory unlocked 4g/lte smartphone black,3
1027,huawei p20 pro dual sim blau,2
1028,huawei p20 pro 128gb black,24
1029,huawei p20 pro dual sim smartphone blau,13
1030,huawei p20 pro 5.84 fullhd 40mp 4gb 128gb android twilight,8
1031,huawei p20 pro,21
1032,sbs s.p.a. tescreen4dsas8pk 4d glass screen protector for galaxy s8 black,3
1034,samsung galaxy s8 orchid grey 6.2 64gb 4g unlocked sim free,6
1035,samsung galaxy s8 coral blue 6.2 64gb 4g unlocked sim free,15
1036,samsung 64gb black galaxy s8 dual sim sm g955fzkdxeu,33
1037,nokia 3310 3g,35
1038,nokia 3310 mobile phone in warm red,31
1039,nokia 3310 phone red,4
1040,nokia 3310 2017 gelb,2
1041,nokia 3310. form factor bar. display diagonal 6.1 cm 2.4 displa,18
1042,nokia a00028120 uk sim free feature phone matte blue,3
1043,nokia nokia 3310 yellow a00028123 ad01,26
1044,samsung 3768985 galaxy j3 sim free smartphone black,3
1045,samsung galaxy j3 2016 dual sim j320f black,2
1046,samsung galaxy j3 sm j320f 5 4g 1.5gb 8gb 2600mah black,14
1047,samsung galaxy j3 sm j320f 12.7 cm 5 8 gb 8 mp android 5.1 b,18
1048,samsung galaxy j3 2016 android smartphone dual sim 8 gb 5 schwarz sm j320fzkddbt,36
1049,simfree galaxy j3 2016 black sm j320fzknbtu wc01,26
1050,sony xperia xz2 dual sim smartphone deep green,13
1051,sony xperia xz2 dual sim deep green,2
1052,sony xperia xz2 ds liquid black unlocked,3
1053,sony mobile xperia xz2 series mobile phone in black,31
1054,sim free sony xperia xz2 64gb mobile phone liquid black,22
1057,blackberry keyone black edition smartphone 4g lte 64 gb micr,4
1060,sim free blackberry keyone 64gb mobile phone black,22
1061,doro 2404 black/white,4
1062,doro 2404 clamshell dual sim 6.1 cm 2.4 0.3 mp 1000 mah blac,18
1064,doro 2404 2.4 100g black white feature phone,14
1069,mob/doro/2404 7354 c2000,26
1072,sim free motorola e5 plus mobile phone flash grey,22
1074,motorola moto e5 plus uk sim free smartphone flash grey,3
1076,xiaomi pocophone f1 6gb ram 64gb rom dual sim snapdragon 845 blue eu version,29
1079,xiaomi poco phone f1 6gb/64gb black dual sim w/3 pin charger,15
1080,xiaomi pocophone f1 64gb handy blau,2
1083,xiaomi pocophone f1 64gb graphite black,24
1084,honor 7a blue unlocked,3
1085,honor 7a dual sim smartphone 14 5 cm 5 7 zoll 2gb ram 16gb speicher android 8.0 schwarz,13
1086,honor 7a dual sim 16 gb storage 13 mp camera and 5.70 inch full view display uk official device black,17
1087,honor 7a blau 16gb,2
1088,honor 7a,21
1089,sim free honor 7a 16gb mobile phone black,22
1093,sim free motorola e4 plus 16gb mobile phone gold,22
1094,motorola moto e4 plus single sim sim free smartphone gold pa700027gb,3
1095,motorola moto e4 plus 16gb fine gold,24
1096,moto e4 plus,21
1097,sony xperia x compact mist blue,2
1098,sony xperia x compact 32gb universe black,24
1099,sony xperia xcom pact smartphone 11.7cm 4.6 32gb memory android 6.0,3
1100,sony xperia x compact 4.6 inch smart phone mist blue,17
1101,sony xperia x compact 11.7 cm 4.6 32 gb 23 mp android 6.0.1,18
1102,sony xperia x compact 4.6 4g 3gb 32gb 2700mah white,14
1103,samsung galaxy s6 32gb 5.1 16mp sim free smartphone in blue handset only,3
1104,samsung galaxy s6 32gb pearl white,24
1105,samsung galaxy s6 sm g920f 32gb gold platinum,2
1106,google pixel 2 xl just black 64gb,2
1107,google pixel 2 xl 64gb just black,24
1108,google pixel 2 xl single sim 4g 64gb black white smartphones 15.2 cm 6 64 gb 12.2 mp android 8 black white,3
1109,google pixel 2 xl 15.2 cm 6 4 gb 64 gb single sim 4g black 3520 mah,14
1110,google pixel 2 xl,21
1111,nokia 105 single sim mobile phone 2017 edition black,17
1112,nokia 105 mobile phone in white,31
1113,nokia 105 white,4
1114,nokia 105 uk sim free phone black,3
1115,nokia nokia 105 blue a00028673 ad01,26
1116,nokia 105,21
1117,apple iphone 8 64gb mrrm2zd/a product red,2
1118,apple iphone 8 4.7 inch multi touch retina hd display 64gb wlan wwan bluetooth camera fingerprint sensor ios11 red special edition,3
1119,sim free iphone 8 64gb special edition mobile phone red,22
1120,apple mrrm2b/a 4.7 iphone 8 64gb product red in stock uk spec stock,23
1121,sony xperia xz2 compact smartphone schwarz,13
1122,sony xperia xz2 compact dual sim coral pink,2
1123,sony xperia xz2 compact black,4
1124,sony xperia xz2 compact 5 4g 4gb 64gb 2870mah black,11
1125,sony xperia xz2 compact ds white silver unlocked,3
1126,sony xperia xz2 compact ds smartphone 64 gb 12 7 cm 5 mp android schwarz 1313 8385,36
1127,xiaomi mi 8 64gb handy blau,2
1128,xiaomi mi 8 4g 64gb dual sim blue eu,3
1132,nokia 130 mobile phone in red,31
1133,nokia 130 sim free phone black,3
1134,nokia 130,21
1135,sim free nokia 130 2017 mobile phone grey,22
1136,nokia neo 130 black a00028635 ad01,26
1137,nokia 3.1 16gb smartphone blue,4
1138,nokia 3.1 5.2 4g 2gb 16gb 2990mah blue copper,11
1139,nokia 3.1 16gb black chrome,24
1140,sim free nokia 3.1 16gb mobile phone black/silver,22
1147,archos diamond gamma,21
1150,apple iphone 6 smartphone 4 7 inch 11 9 cm touch display 64memory color silber silver capacity 16gb refurbished,3
1153,apple iphone 6 16gb silver mg482zd/a xep01,26
1157,huawei p20 128gb black,1
1158,huawei p20,21
1159,samsung galaxy a8 2018 sm a530f 4g gold smartphones 14.2 cm 5.6 4 gb 16 mp android 7.1.1 gold,3
1160,samsung galaxy a8 2018 duos 32gb black,24
1161,samsung galaxy a8 2018 edition,21
1162,honor 7x midnight black,2
1166,honor 7x 4gb 64gb dual sim dual camera 16 2mp 5.93 full view display sim free smartphone uk official device black,3
1167,honor 7x black,4
1168,sim free honor 7x 64gb mobile phone blue,22
1171,iphone 6 32gb space grey,42
1173,apple iphone 6 32gb spacegrau,2
1174,apple iphone 6 ios 4.7 4g lte sim free 32gb space grey,43
1175,apple iphone 6 32gb space gray mq3d2et/a,44
1176,apple iphone 6 4.7 single sim 4g 1gb 32gb grey,45
1178,apple iphone 6 32gb space grey at 319.00 on international sim with 200mb of 4g data. extras top up required 15,46
1179,sim free iphone 6 32gb mobile phone space grey,22
1182,htc 10 topaz gold 32 gb,2
1183,grade a htc one m10 smartphone,30
1185,htc 10 13.2 cm 5.2 32 gb 12 mp android 6.0 silver,18
1187,apple iphone 7 256gb black,27
1188,apple iphone 7 plus 256 gb diamant schwarz,2
1193,hp elite x3,14
1194,hp elite x3 3in1 sd820 5.96 4g 64gb,8
1195,hp elite x3 64 gb uk sim free windows smartphone with desk dock,3
1196,qualcomm snapdragon 820 2.15ghz 15.1384 cm 5.96 qhd amoled 494,18
1199,samsung galaxy a3 2016 pinkgold 16gb,2
1202,samsung galaxy a3 2016 sm a310f 11.9 cm 4.7 16 gb 13 mp andr,18
1203,nokia 105 1.8 inch sim free feature phone white,17
1204,nokia 105 black,4
1205,nokia 105 4.57 cm 1.8 120 x 160 pixels tft 65536 colours 4 mb,18
1206,nokia 105 1.8 inch single sim feature phone blue 2017 edition,3
1207,nokia 105 2017 dual sim handy schwarz,13
1208,nokia 105 dual sim schwarz,2
1209,sim free nokia 105 2017 mobile phone blue,22
1210,doro ab 360019 primo 413 black,3
1211,doro primo 413 rot,2
1212,doro 360012 primo 413 blue,17
1213,doro primo 413 black,24
1214,doro primo 413 2.4zoll 115g rot 2.4 320 x 240 px 2 mp microsd gsm 900/1800/1900 bluetooth 3.0 micro usb li ion 1.05ah 115 g 360014,36
1215,gsm mobiltelefon doroprimo413sw 360010,40
1216,iphone xr 64gb white,4
1217,apple iphone xr ios 6.1 4g lte sim free 64gb blue,43
1218,sim free iphone xr 64gb mobile phone blue,22
1219,open box cat s40 smartphone,30
1220,s40 4.7 540 x 960 ips gsm/wcdma/4g qualcomm msm8909 quad core 1,18
1222,cat s40 dual sim 16gb smartphone silver/black,3
1226,cat b25 rugged uk sim free mobile phone,3
1227,cat b25 schwarz,2
1228,cat b25 black,27
1229,cat b25 tough phone,21
